ROUND ROCK MEDICAL CENTER,30.5109,-97.7135,2400 ROUND ROCK AVENUE,ROUND ROCK,TX,NOT AVAILABLE,WILLIAMSON,http://www.stdavids.com/home.aspx
UNIVERSITY OF TOLEDO MEDICAL CENTER,41.6188,-83.616,3000 ARLINGTON AVENUE,TOLEDO,OH,(419) 383-3413,LUCAS,http://www.utoledo.edu
FLETCHER ALLEN HEALTH CARE,44.479,-73.2142,111 COLCHESTER AVE,BURLINGTON,VT,(802) 656-2345,CHITTENDEN,http://www.fletcherallen.org/
ROME MEMORIAL HOSPITAL,43.2291,-75.4424,1500 N JAMES ST,ROME,NY,(315) 338-7000,ONEIDA,http://www.romehospital.org
SCOTT AND WHITE HOSPITAL - ROUND ROCK,30.5635,-97.6847,300 UNIVERSITY BOULEVARD,ROUND ROCK,TX,NOT AVAILABLE,WILLIAMSON,http://www.sw.org/location/round-rock-hospital
ST LUKE'S HOSPITAL,41.5573,-83.6829,5901 MONCLOVA ROAD,MAUMEE,OH,(419) 893-5900,LUCAS,http://www.stlukeshospital.com
ST JOSEPH MERCY PORT HURON,42.9559,-82.4334,2601 ELECTRIC AVENUE,PORT HURON,MI,NOT AVAILABLE,ST. CLAIR,http://www.mercyporthuron.com
PAUL OLIVER MEMORIAL HOSPITAL,44.6368,-86.243,224 PARK AVENUE,FRANKFORT,MI,NOT AVAILABLE,BENZIE,http://www.munsonhealthcare.org
ST. ELIZABETH MEDICAL CENTER,43.0822,-75.2661,2209 GENESEE ST,UTICA,NY,(315) 734-3172,ONEIDA,http://www.stemc.org
FISHER COUNTY HOSPITAL DISTRICT,32.8336,-100.436,774 TEXAS 70,ROTAN,TX,NOT AVAILABLE,FISHER,http://www.fishercountyhospital.com
ST MARY'S OF MICHIGAN MEDICAL CENTER,43.424,-83.9387,800 S WASHINGTON AVENUE,SAGINAW,MI,NOT AVAILABLE,SAGINAW,http://www.stmarysofmichigan.org
WEST CHESTER MEDICAL CENTER,39.358,-84.3676,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,(513) 298-3000,BUTLER,http://uchealth.com/westchesterhospital/
SOUTHERN OHIO MEDICAL CENTER,38.7533,-82.9777,1805 27TH STREET,PORTSMOUTH,OH,(740) 354-5000,SCIOTO,http://www.somc.org
ANDROSCOGGIN VALLEY HOSPITAL,44.4869,-71.1553,59 PAGE HILL RD,BERLIN,NH,(603) 752-2200,COOS,http://www.avhnh.org
UPSTATE UNIVERSITY HOSPITAL - COMMUNITY CAMPUS,43.008,-76.1679,4900 BROAD RD,SYRACUSE,NY,(315) 492-5011,ONONDAGA,http://www.upstate.edu/community/about/index.php
HEALTHSOURCE SAGINAW,43.4547,-84.0503,3340 HOSPITAL ROAD,SAGINAW,MI,NOT AVAILABLE,SAGINAW,http://www.healthsourcesaginaw.org
ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,41.5034,-74.0146,70 DUBOIS ST,NEWBURGH,NY,(845) 458-4925,ORANGE,http://www.stlukescornwallhospital.org
ST ANTHONYS MEMORIAL HOSPITAL,39.1258,-88.5501,503 N MAPLE STREET,EFFINGHAM,IL,(217) 342-2121,EFFINGHAM,http://www.stanthonyshospital.org
SUMMERS COUNTY ARH HOSPITAL,37.6506,-80.8603,TERRACE STREET P O BOX 940,HINTON,WV,(304) 466-1000,SUMMERS,http://www.arh.org/locations/summers_county.aspx
SETON MEDICAL CENTER WILLIAMSON,30.5669,-97.6513,201 SETON PARKWAY,ROUND ROCK,TX,NOT AVAILABLE,WILLIAMSON,http://www.seton.net/williamson
MEMORIAL HOSPITAL,41.3393,-83.1354,715 SOUTH TAFT AVENUE,FREMONT,OH,(419) 334-6617,SANDUSKY,http://www.memorialhcs.org
ST. LUKE'S CORNWALL HOSPITAL - CORNWALL CAMPUS,41.4353,-74.0423,19 LAUREL AVE,CORNWALL,NY,(845) 534-7711,ORANGE,http://www.stlukescornwallhospital.org
MEADOWVIEW REGIONAL MEDICAL CENTER,38.64,-83.8081,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,(606) 759-5311,MASON,http://www.meadowviewregional.com
ROANE GENERAL HOSPITAL,38.8126,-81.369,200 HOSPITAL DRIVE,SPENCER,WV,(304) 927-4440,ROANE,http://www.roanegeneralhospital.com
RUSK STATE HOSPITAL,31.8076,-95.1573,805 NORTH DICKINSON DRIVE,RUSK,TX,NOT AVAILABLE,CHEROKEE,http://www.dshs.state.tx.us/mhhospitals/RuskSH/default.shtm
CHILLICOTHE VA MEDICAL CENTER,39.3844,-83.0221,17273 STATE ROUTE 104,CHILLICOTHE,OH,(740) 773-1141,ROSS,http://www.chillicothe.va.gov/
PUTNAM HOSPITAL CENTER,41.3826,-73.663,670 STONELEIGH AVE,CARMEL,NY,(845) 279-5711,PUTNAM,http://www.health-quest.org/home_phc.cfm?id=10
MIDDLESBORO ARH HOSPITAL,36.6058,-83.7402,3600 W CUMBERLAND AVE,MIDDLESBORO,KY,(606) 242-1100,BELL,http://www.arh.org/middlesboro
RALEIGH GENERAL HOSPITAL,37.7876,-81.2019,1710 HARPER ROAD,BECKLEY,WV,(304) 256-4100,RALEIGH,http://www.raleighgeneral.com
SHANNON WEST TEXAS MEMORIAL HOSPITAL,31.4654,-100.435,120 EAST HARRIS AVENUE,SAN ANGELO,TX,NOT AVAILABLE,TOM GREEN,http://www.shannonhealth.com/
PIEDMONT DAY SURGERY CENTER,36.5807,-79.4025,1040 MAIN STREET,DANVILLE,VA,(434) 792-1430,DANVILLE,http://southsidedocs.com/
ST MARY'S HOSPITAL,42.7427,-73.6764,1300 MASS AVE,TROY,NY,(518) 235-0310,RENSSELAER,http://www.setonhealth.org/st_marys/index.cfm
TOUCHETTE REGIONAL HOSPITAL INC,38.5701,-90.1085,5900 BOND AVENUE,CENTREVILLE,IL,(618) 332-3060,ST. CLAIR,http://www.touchette.org
ST JOSEPH MEMORIAL HOSPITAL,37.7737,-89.3248,2 SOUTH HOSPITAL DRIVE,MURPHYSBORO,IL,(618) 684-3156,JACKSON,http://www.sih.net
SAN ANGELO COMMUNITY MEDICAL CENTER,31.4182,-100.47,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,NOT AVAILABLE,TOM GREEN,http://www.sacmc.com
ST ELIZABETH HOSPITAL,38.5111,-89.9892,211 S THIRD ST,BELLEVILLE,IL,(618) 234-2120,ST. CLAIR,http://www.steliz.org
SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,36.7016,-77.5377,727 NORTH MAIN STREET,EMPORIA,VA,(434) 348-4400,EMPORIA,http://www.svrmc.com
ELLIS HEALTH CENTER,42.8049,-73.9158,600 MCCLELLAN ST,SCHENECTADY,NY,(518) 382-2000,SCHENECTADY,http://www.ellismedicine.org/locations/ellis-health-center.aspx
HAMMOND HENRY HOSPITAL,41.4603,-90.1577,600 N COLLEGE AVENUE,GENESEO,IL,(309) 944-6431,HENRY,http://www.hammondhenry.com
UNIVERSITY HOSPITAL,29.5072,-98.5783,4502 MEDICAL DRIVE,SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://www.universityhealthsystem.com/
GENESIS MEDICAL CENTER ILLINI CAMPUS,41.4943,-90.4184,801 ILLINI DRIVE,SILVIS,IL,(309) 792-9363,ROCK ISLAND,http://www.genesishealth.com
COBLESKILL REGIONAL HOSPITAL,42.6869,-74.4818,178 GRANDVIEW DR,COBLESKILL,NY,(518) 234-2511,SCHOHARIE,http://www.bassett.org/cobleskill-hospital/
WABASH GENERAL HOSPITAL,38.4206,-87.7694,1418 COLLEGE DRIVE,MOUNT CARMEL,IL,(618) 262-8621,WABASH,http://www.wabashgeneral.com
LAUGHLIN MEMORIAL HOSPITAL,36.1735,-82.7902,1420 TUSCULUM BOULEVARD,GREENEVILLE,TN,(423) 787-5000,GREENE,http://www.laughlinmemorial.org
NIOBRARA VALLEY HOSPITAL,42.8246,-98.4685,401 SOUTH 5TH STREET,LYNCH,NE,(402) 569-2451,BOYD,http://www.ci.lynch.ne.us/health.htm
METHODIST HOSPITAL,29.5082,-98.5724,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://sahealth.com/locations/methodist-hospital/index.dot
TRINITY ROCK ISLAND,41.4826,-90.5704,2701 17TH ST,ROCK ISLAND,IL,(309) 779-5000,ROCK ISLAND,http://www.trinityqc.com
OSF HOLY FAMILY MEDICAL CENTER,40.9223,-90.6583,1000 W HARLEM AVENUE,MONMOUTH,IL,(309) 734-3141,WARREN,http://www.osfholyfamily.org
BELLEVUE WOMAN'S CENTER OF ELLIS MEDICINE,42.7928,-73.879,2210 TROY SCHENECTADY RD,NISKAYUNA,NY,(518) 346-9400,SCHENECTADY,http://www.bellevuewoman.org/locations/bellevue-womans-center.aspx
COMMUNITY MEMORIAL HEALTHCENTER,36.7336,-78.1334,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,(434) 447-3150,MECKLENBURG,www.cmh-sh.org
HARRISBURG MEDICAL CENTER,37.731,-88.5231,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,(618) 253-7671,SALINE,http://www.harrisburgmc.com
HAMILTON MEMORIAL HOSPITAL DISTRICT,38.0869,-88.5405,611 S MARSHALL AVENUE,MCLEANSBORO,IL,(618) 643-2361,HAMILTON,http://www.hmhospital.org
TEXAS CENTER FOR INFECTIOUS DISEASE,29.3541,-98.4564,2303 SOUTHEAST MILITARY DRIVE,SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://www.dshs.state.tx.us/tcid/default.shtm
PARKRIDGE VALLEY HOSPITAL,35.0269,-85.1215,2200 MORRIS HILL ROAD,CHATTANOOGA,TN,(423) 894-4220,HAMILTON,http://parkridgevalley.com/about/
GUTHRIE CORNING HOSPITAL,42.1406,-77.0474,176 DENISON PARKWAY EAST,CORNING,NY,(607) 937-7200,STEUBEN,http://www.corninghospital.com
"SURGI-CENTER OF WINCHESTER, INC.",39.1948,-78.1932,1860 AMHERST STREET,WINCHESTER,VA,(540) 536-8930,WINCHESTER,http://www.valleyhealthlink.com/?id=407&sid=1
BOX BUTTE GENERAL HOSPITAL,42.1168,-102.87,2101 BOX BUTTE AVE,ALLIANCE,NE,(308) 762-6660,BOX BUTTE,http://www.bbgh.org
METHODIST AMBULATORY SURGERY HOSPITAL - NORTHWEST,29.5271,-98.5954,"9150 HUEBNER ROAD, SUITE 100",SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://www.sahealth.com
CHARLESTON AREA MEDICAL CENTER,38.3479,-81.6272,501 MORRIS STREET,CHARLESTON,WV,(304) 388-6200,KANAWHA,http://www.camc.org
SENTARA BAYSIDE HOSPITAL,36.8678,-76.1315,800 INDEPENDENCE BOULEVARD,VIRGINIA BEACH,VA,(757) 363-6100,VIRGINIA BEACH,http://www.sentara.com/HospitalsFacilities/Hospitals/Bayside/Pages/baysidehospital.aspx
BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,40.7801,-72.9771,101 HOSPITAL RD,PATCHOGUE,NY,(631) 654-7100,SUFFOLK,http://www.bmhmc.org
PRESENCE COVENANT MEDICAL CENTER,40.118,-88.2271,1400 WEST PARK AVENUE,URBANA,IL,(217) 337-2000,CHAMPAIGN,http://www.provena.org/covenant
WINCHESTER MEDICAL CENTER,39.1943,-78.1932,1840 AMHERST STREET,WINCHESTER,VA,(540) 536-8000,WINCHESTER,http://www.valleyhealthlink.com/WMC
SELECT SPECIALTY HOSPITAL - SAN ANTONIO,29.4335,-98.4925,"111 DALLAS STREET, 4TH FLOOR",SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://www.selectspecialtyhospitals.com/company/locations/sanantonio.aspx
CHARLESTON SURGICAL HOSPITAL,38.3434,-81.6301,1306 KANAWHA BLVD E,CHARLESTON,WV,(304) 343-4370,KANAWHA,http://www.eecpwv.com/
PALMETTO HEALTH RICHLAND,34.0286,-81.0331,5 RICHLAND MEDICAL PARK DR,COLUMBIA,SC,(803) 434-7000,RICHLAND,http://www.palmettohealth.org
MCGEHEE-DESHA COUNTY HOSPITAL,33.6185,-91.3923,900 SOUTH THIRD STREET,MC GEHEE,AR,(870) 222-5600,DESHA,Not Available
THAYER COUNTY HEALTH SERVICES,40.1606,-97.5937,120 PARK AVE,HEBRON,NE,(402) 768-6041,THAYER,http://www.thayercountyhealth.com
EASTERN LONG ISLAND HOSPITAL,41.1104,-72.3611,201 MANOR PL,GREENPORT,NY,(516) 369-8966,SUFFOLK,http://www.elih.org
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,37.6439,-84.773,217 SOUTH THIRD STREET,DANVILLE,KY,(859) 239-1000,BOYLE,http://www.emrmc.org
HUNTINGTON HOSPITAL,40.8793,-73.4162,270 PARK AVE,HUNTINGTON,NY,(516) 351-2000,SUFFOLK,http://www.northshorelij.com/hospitals/location/huntington-hospital//
VIRGINIA BEACH AMBULATORY SURGERY CENTER,36.8643,-76.0252,1700 WILL-O-WISP DRIVE,VIRGINIA BEACH,VA,(757) 496-6400,VIRGINIA BEACH,http://www.sentara.com/HospitalsFacilities/Hospitals/BeachGeneral/AmbulatorySurgeryCenter/Pages/ambulatorysurgerycenter.aspx
GILLIAM PSYCHIATRIC HOSPITAL,34.0701,-81.0986,4344 BROAD RIVER RD,COLUMBIA,SC,(803) 896-8597,RICHLAND,http://www.doc.sc.gov/institutions/brci.jsp
ST FRANCIS HOSPITAL,38.3535,-81.6332,333 LAIDLEY ST,CHARLESTON,WV,(304) 347-6500,KANAWHA,http://www.stfrancishospital.com
VICTORY MEDICAL CENTER SOUTHCROSS,29.3754,-98.4118,4243 EAST SOUTHCROSS BOULEVARD,SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://victory-healthcare.com/southcross/
BLESSING HOSPITAL,39.9364,-91.3995,BROADWAY AT 11TH STREET,QUINCY,IL,(217) 223-5811,ADAMS,http://www.blessinghospital.org
VALLEY COUNTY HEALTH SYSTEM,41.6021,-98.9428,2707 L STREET,ORD,NE,(308) 728-4200,VALLEY,http://www.valleycountyhospital.org
INOVA FAIRFAX HOSPITAL,38.8582,-77.2277,3300 GALLOWS ROAD,FALLS CHURCH,VA,(703) 776-4000,FAIRFAX,http://www.inova.org/patient-and-visitor-information/facilities/inova-fairfax-hospital/index.jsp
GROVER M. HERMAN HOSPITAL,41.7403,-75.0474,8081 ROUTE 97,CALLICOON,NY,(845) 887-5530,SULLIVAN,http://www.crmcny.org
JACKSON GENERAL HOSPITAL,38.8229,-81.7301,122 PINNELL ST,RIPLEY,WV,(304) 372-2730,JACKSON,http://www.jacksongeneral.com
RESTON HOSPITAL CENTER,38.9622,-77.3642,1850 TOWN CENTER PARKWAY,RESTON,VA,(703) 689-9020,FAIRFAX,www.restonhospital.com
SHELBY MEMORIAL HOSPITAL,39.4058,-88.808,200 S CEDAR ST,SHELBYVILLE,IL,(217) 774-3961,SHELBY,http://www.mysmh.org
FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,29.5301,-98.5902,9522 HUEBNER ROAD,SAN ANTONIO,TX,NOT AVAILABLE,BEXAR,http://www.fshsanantonio.com/
UNITED REGIONAL MEDICAL CENTER,35.469,-86.0841,1001 MCARTHUR ST,MANCHESTER,TN,(931) 728 3586,COFFEE,http://www.urmchealthcare.com
COMMUNITY MEMORIAL HOSPITAL,40.6673,-96.1869,1579 MIDLAND ST,SYRACUSE,NE,(402) 269-2011,OTOE,http://www.syracusecmh.org/
JEFFERSON MEDICAL CENTER,39.296,-77.8588,300 SOUTH PRESTON STREET,RANSON,WV,(304) 728-1600,JEFFERSON,http://www.wvuniversityhealthcare.com/Default.aspx
HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,41.9267,-73.9948,396 BROADWAY,KINGSTON,NY,(845) 331-3131,ULSTER,http://www.hahv.org/broadway-campus/
JOHNSON COUNTY HEALTH CENTER,36.4536,-81.7977,1901 SOUTH SHADY STREET,MOUNTAIN CITY,TN,(423) 727-1100,JOHNSON,http://www.msha.com/hospitals/johnson_county_community_hospital_l_mountain_city_tn.aspx
JOHNSON REGIONAL MEDICAL CENTER,35.4616,-93.4441,1100 EAST POPLAR STREET,CLARKSVILLE,AR,(479) 754-5454,JOHNSON,http://www.jrmc.com
MEMORIAL MEDICAL CENTER - SAN AUGUSTINE,31.5326,-94.103,511 E HOSPITAL STREET,SAN AUGUSTINE,TX,NOT AVAILABLE,SAN AUGUSTINE,http://www.memorialhealth.org
LODI COMMUNITY HOSPITAL,41.0359,-82.0142,225 ELYRIA STREET,LODI,OH,(330) 948-1222,MEDINA,http://www.lodihospital.org
MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR,43.8039,-91.2403,700 WEST AVENUE SOUTH,LA CROSSE,WI,(608) 785-0940,LA CROSSE,http://www.franciscanskemp.org
MONROE COUNTY MEDICAL CENTER,36.6989,-85.6765,529 CAPP HARLAN RD,TOMPKINSVILLE,KY,(270) 487-9231,MONROE,http://www.mcmccares.com
ELLENVILLE REGIONAL HOSPITAL,41.7326,-74.379,10 HEALTHY WAY,ELLENVILLE,NY,(845) 647-6400,ULSTER,http://www.ellenvilleregional.org
NORTH VISTA HOSPITAL,36.1947,-115.123,1409 EAST LAKE MEAD BOULEVARD,NORTH LAS VEGAS,NV,(702) 657-5504,CLARK,http://www.northvistahospital.com
BAPTIST HOSPITAL OF EAST TENNESSEE,35.9552,-83.9145,137 BLOUNT AVENUE,KNOXVILLE,TN,(865) 632-5011,KNOX,Not Available
FRANKLIN HOSPITAL,38.0101,-88.9182,201 BAILEY LANE,BENTON,IL,(618) 439-3761,FRANKLIN,http://www.franklinhospital.net
CENTRAL TEXAS MEDICAL CENTER,29.8526,-97.9459,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,NOT AVAILABLE,HAYS,http://www.ctmc.org
JEFFERSON COMMUNITY HEALTH CENTER,40.1555,-97.175,2200 H ST,FAIRBURY,NE,(402) 729-3351,JEFFERSON,http://www.jchc.us
PLATEAU MEDICAL CENTER,37.9713,-81.1498,430 MAIN STREET,OAK HILL,WV,(304) 469-8600,FAYETTE,http://www.plateaumedicalcenter.com
WHITE PLAINS HOSPITAL CENTER,41.0256,-73.7693,41 E POST RD,WHITE PLAINS,NY,(914) 681-0600,WESTCHESTER,http://www.wphospital.org
ST. VINCENT DOCTORS HOSPITAL,34.7477,-92.3441,6101 ST. VINCENT CIRCLE,LITTLE ROCK,AR,(501) 552-6000,PULASKI,https://www.stvincenthealth.com/
MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,40.4808,-84.6389,800 WEST MAIN STREET,COLDWATER,OH,(419) 678-4843,MERCER,http://www.mercer-health.com
ASPIRUS LANGLADE HOSPITAL,45.1404,-89.1403,112 E FIFTH ST,ANTIGO,WI,(715) 623-2331,LANGLADE,http://www.langladehospital.org
SELECT SPECIALTY HOSPITAL - KNOXVILLE (UT MEDICAL CENTER),35.939,-83.9444,1924 ALCOA HIGHWAY,KNOXVILLE,TN,(865) 541-2615,KNOX,www.selectspecialtyhospitals.com
GUADALUPE REGIONAL MEDICAL CENTER,29.568,-97.9472,1215 EAST COURT STREET,SEGUIN,TX,NOT AVAILABLE,GUADALUPE,http://www.grmedcenter.com
CORNERSTONE HOSPITAL OF HUNTINGTON,38.4319,-82.4008,"2900 FIRST AVENUE, 2E",HUNTINGTON,WV,(304) 399-2600,CABELL,http://www.chghospitals.com
FRANKLIN COUNTY MEMORIAL HOSPITAL,31.4732,-90.8844,40 UNION CHURCH ROAD,MEADVILLE,MS,(601) 384-5801,FRANKLIN,http://www.fcmh.net
ST. VINCENT INFIRMARY HEALTH SYSTEM,34.75,-92.3394,TWO ST. VINCENT CIRCLE,LITTLE ROCK,AR,(501) 552-3000,PULASKI,https://www.stvincenthealth.com/Infirmary/index.html
NEWARK-WAYNE COMMUNITY HOSPITAL,43.0605,-77.1017,111 DRIVING PARK AVE,NEWARK,NY,(315) 332-2022,WAYNE,http://www.rochestergeneral.org/about-us/newark-wayne-community-hospital/
CABELL-HUNTINGTON HOSPITAL,38.4098,-82.4274,1340 HAL GREER BOULEVARD,HUNTINGTON,WV,(304) 526-2000,CABELL,http://www.cabellhuntington.org
TENNOVA HOSPITAL FOR WOMEN,35.8988,-84.1431,10820 PARKSIDE DRIVE,KNOXVILLE,TN,(865) 218-6011,KNOX,Tennova Healthcare
METHODIST HEALTHCARE - FAYETTE HOSPITAL,35.2468,-89.3638,214 LAKEVIEW DRIVE,SOMERVILLE,TN,(901) 465-3594,FAYETTE,http://www.methodisthealth.org
MEMORIAL HOSPITAL,32.7218,-102.655,209 NORTHWEST 8TH STREET,SEMINOLE,TX,NOT AVAILABLE,GAINES,http://www.seminolehospitaldistrict.com
ST CLARES HOSPITAL OF WESTON INC,44.8902,-89.5801,3400 MINISTRY PARKWAY,WESTON,WI,(715) 393-3000,MARATHON,http://www.ministryhealth.org
REHABILITATION HOSPITAL OF FORT WAYNE GENERAL PAR,41.0428,-85.2482,7970 W JEFFERSON BLVD,FORT WAYNE,IN,(260) 435-6100,ALLEN,http://www.rehabhospital.com/Pages/home.aspx
FERRELL HOSPITAL COMMUNITY FOUNDATIONS,37.8155,-88.4422,1201 PINE STREET,ELDORADO,IL,(618) 273-3361,SALINE,http://www.ferrellhosp.org
TRINITY MEDICAL CTR EAST&TRINITY MEDICAL CTR WEST,40.3548,-80.6255,380 SUMMIT AVENUE,STEUBENVILLE,OH,(740) 264-7212,JEFFERSON,http://www.trinityhealth.com
SEYMOUR HOSPITAL,33.5901,-99.2487,200 STADIUM DRIVE,SEYMOUR,TX,NOT AVAILABLE,BAYLOR,http://www.seymourhospital.com/
HORIZON MEDICAL CENTER,36.0733,-87.3757,111 HIGHWAY 70 EAST,DICKSON,TN,(615) 446-0446,DICKSON,http://www.horizonmedicalcenter.com
MOUNT VERNON HOSPITAL,40.9127,-73.8406,12 N 7TH AVE,MOUNT VERNON,NY,(914) 361-7624,WESTCHESTER,http://www.sshsw.org
BAY AREA MED CTR,45.072,-87.6177,3100 SHORE DR,MARINETTE,WI,(715) 735-6621,MARINETTE,http://www.bamc.org
NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,35.4064,-80.8603,10030 GILEAD ROAD,HUNTERSVILLE,NC,(704) 316-4010,MECKLENBURG,https://www.novanthealth.org/huntersville-medical-center.aspx
ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,41.0144,-73.8619,128 ASHFORD AVE,DOBBS FERRY,NY,(914) 693-0700,WESTCHESTER,http://www.riversidehealth.org
COMMUNITY MEMORIAL HOSPITAL,41.3018,-84.7559,208 N COLUMBUS ST,HICKSVILLE,OH,(419) 542-6692,DEFIANCE,http://www.cmhosp.com
AURORA ST LUKES MED CTR SOUTH SHORE,42.9363,-87.8512,5900 S LAKE DR,CUDAHY,WI,(414) 489-4009,MILWAUKEE,https://my.aurorahealthcare.org
ALLIANCE COMMUNITY HOSPITAL,40.9026,-81.1027,200 EAST STATE STREET,ALLIANCE,OH,(330) 596-7527,STARK,http://www.achosp.org
TEXAS HEALTH PRESBYTERIAN HOSPITAL - WNJ,33.6372,-96.6238,500 NORTH HIGHLAND AVENUE,SHERMAN,TX,NOT AVAILABLE,GRAYSON,http://www.wnj.org
SAINT ANDREWS HOSPITAL AND HEALTHCARE CENTER,43.8503,-69.6388,6 SAINT ANDREWS LANE,BOOTHBAY HARBOR,ME,(207) 633-2121,LINCOLN,http://www.lincolncountyhealthcare.org
ALLIANCE HEALTHCARE SYSTEM,34.7871,-89.4167,1430 HIGHWAY 4 EAST,HOLLY SPRINGS,MS,(662) 252-1212,MARSHALL,http://www.alliancehealth.us
LIFELONG INDEPENDENCE AND FITNESS ENRICHMENT CENTER,33.674,-96.6044,1111 GALLAGHER ROAD,SHERMAN,TX,NOT AVAILABLE,GRAYSON,lifecenterhospital.org/about4.shtml
NORTHERN WESTCHESTER HOSPITAL,41.1971,-73.7257,400 E MAIN ST,MOUNT KISCO,NY,(914) 666-0028,WESTCHESTER,http://www.nwhc.net
LAKEWOOD HOSPITAL,41.4842,-81.7966,14519 DETROIT AVENUE,LAKEWOOD,OH,(216) 521-4200,CUYAHOGA,http://www.lakewoodhospital.org
WHEATON FRANCISCAN INC- ST JOSEPH,43.0741,-87.9761,5000 W CHAMBERS ST,MILWAUKEE,WI,(414) 447-2000,MILWAUKEE,http://www.mywheaton.org/stjoseph
AFFINITY MEDICAL CENTER,40.8064,-81.5174,875 EIGHTH STREET NE,MASSILLON,OH,(330) 837-6863,STARK,http://www.affinitymedicalcenter.com
MARION GENERAL HOSPITAL,31.256,-89.8056,1560 SUMRALL ROAD,COLUMBIA,MS,(601) 736-6303,MARION,Not Available
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,32.9397,-97.1281,1545 SOUTHLAKE BOULEVARD,SOUTHLAKE,TX,NOT AVAILABLE,TARRANT,http://www.texashealthsouthlake.com
TOMAH MEM HSPTL,43.984,-90.5154,321 BUTTS AVE,TOMAH,WI,(608) 372-2181,MONROE,http://www.tomahhospital.org
PHELPS MEMORIAL HOSPITAL CENTER,41.109,-73.8631,701  NORTH BROADWAY,NORTH TARRYTOWN,NY,(914) 366-3000,WESTCHESTER,http://www.phelpshospital.org
NORTHSIDE MEDICAL CENTER,41.135,-80.658,500 GYPSY LANE,YOUNGSTOWN,OH,(330) 884-1000,TRUMBULL,http://www.northsidemedicalcenter.net
LUTHERAN HOSPITAL,41.4876,-81.7073,1730 WEST 25TH STREET,CLEVELAND,OH,(216) 696-4300,CUYAHOGA,http://www.lutheranhospital.org
HENRIETTA D GOODALL HOSPITAL,43.4485,-70.7671,25 JUNE STREET,SANFORD,ME,(207) 324-4310,YORK,http://www.goodallhospital.org
CHIPPEWA VALLEY HSPTL,44.6205,-91.9623,1220 3RD AVE W PO BOX 224,DURAND,WI,(715) 672-4211,PEPIN,http://www.chippewavalleyhospital.com/
EMERUS HOSPITAL,29.5981,-95.6243,16000 SOUTHWEST FREEWAY,SUGAR LAND,TX,NOT AVAILABLE,FORT BEND,http://emerus.com/locations/sugar-land
SOLDIERS AND SAILORS MEMORIAL HOSPITAL,42.6714,-77.0612,418 N MAIN ST,PENN YAN,NY,(315) 531-2000,YATES,http://www.flhealth.org
TRINITY HOSPITAL TWIN CITY,40.4016,-81.3367,819 NORTH FIRST STREET,DENNISON,OH,(740) 922-2800,TUSCARAWAS,http://www.trinitytwincity.org
COGDELL MEMORIAL HOSPITAL,32.6881,-100.917,1700 COGDELL BOULEVARD,SNYDER,TX,NOT AVAILABLE,SCURRY,http://www.cogdellhospital.com
EDGERTON HOSPITAL AND HEALTH SERVICES,42.8347,-89.0443,11101 N SHERMAN ROAD,EDGERTON,WI,(608) 884-3441,ROCK,http://www.edgertonhospital.com
FAIRVIEW HOSPITAL,41.4505,-81.8234,18101 LORAIN AVENUE,CLEVELAND,OH,(216) 476-7000,CUYAHOGA,http://www.fairviewhospital.org
BRONX-LEBANON HOSPITAL CENTER - FULTON DIVISION,40.8317,-73.9041,1276 FULTON AVE,BRONX,NY,(718) 409-7742,BRONX,http://www.bronxcare.org
PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,45.7048,-121.524,810 12TH STREET,HOOD RIVER,OR,NOT AVAILABLE,HOOD RIVER,http://oregon.providence.org/patients/facilities/providence-hood-river-memorial-hospital/Pages/default.aspx
SOUTHERN MAINE MEDICAL CENTER,43.4775,-70.4904,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,(207) 283-7000,YORK,http://www.smmc.org
HERITAGE PARK SURGICAL HOSPITAL,33.6768,-96.6018,3601 NORTH CALAIS STREET,SHERMAN,TX,NOT AVAILABLE,GRAYSON,http://www.heritageparksurgicalhospital.com
